"Question 1|Toy Story|Finding Nemo"
"Question 1509|The Lego Movie|How to Train Your Dragon 2"
"Question 1510|The Lego Movie|Lego Batman"
"Question 1511|The Lego Movie|Bolt"
"Question 1512|The Lego Movie|Peanuts Movie"
"Question 1513|The Lego Movie|Kung Fu Panda 3"
"Question 1514|The Lego Movie|Monsters University"
"Question 1515|The Lego Movie|Horton Hears A Who"
"Question 1516|The Lego Movie|Cars"
"Question 1517|The Lego Movie|The Lorax"
"Question 1518|The Lego Movie|Bee Movie"
"Question 1519|The Lego Movie|Shrek 2"
"Question 1520|The Lego Movie|The Pokemon Movie"
"Question 1521|Beauty and the Beast|The Lady and the Tramp"
"Question 1522|Beauty and the Beast|Tangled"
"Question 1523|Beauty and the Beast|Kung Fu Panda"
"Question 1524|Beauty and the Beast|Jungle Book"
"Question 1525|Beauty and the Beast|Madagascar 3: Europe's Most Wanted"
"Question 1526|Beauty and the Beast|Ice Age"
"Question 1527|Beauty and the Beast|Happy Feet"
"Question 1528|Beauty and the Beast|Rise of the Guardians"
"Question 1529|Beauty and the Beast|Cinderella"
"Question 1530|Beauty and the Beast|Despicable Me 3"
"Question 1531|Beauty and the Beast|Polar Express"
"Question 1532|Beauty and the Beast|Hotel Transylvania"
"Question 1533|Beauty and the Beast|Chicken Little"
"Question 1534|Beauty and the Beast|Tom and Jerry"
"Question 1535|Beauty and the Beast|Toy Story 3"
"Question 1536|Beauty and the Beast|Inside Out"
"Question 1537|Beauty and the Beast|Monsters Inc."
"Question 1538|Beauty and the Beast|The Iron Giant"
"Question 1539|Beauty and the Beast|Aladdin"
"Question 1540|Beauty and the Beast|How to Train Your Dragon 2"
"Question 1541|Beauty and the Beast|Lego Batman"
"Question 1542|Beauty and the Beast|Bolt"
"Question 1543|Beauty and the Beast|Peanuts Movie"
"Question 1544|Beauty and the Beast|Kung Fu Panda 3"
"Question 1545|Beauty and the Beast|Monsters University"
"Question 1546|Beauty and the Beast|Horton Hears A Who"
"Question 1547|Beauty and the Beast|Cars"
"Question 1548|Beauty and the Beast|The Lorax"
"Question 1549|Beauty and the Beast|Bee Movie"
"Question 1550|Beauty and the Beast|Shrek 2"
"Question 1551|Beauty and the Beast|The Pokemon Movie"
"Question 1552|The Lady and the Tramp|Tangled"
"Question 1553|The Lady and the Tramp|Kung Fu Panda"
"Question 1554|The Lady and the Tramp|Jungle Book"
"Question 1555|The Lady and the Tramp|Madagascar 3: Europe's Most Wanted"
"Question 1556|The Lady and the Tramp|Ice Age"
"Question 1557|The Lady and the Tramp|Happy Feet"
"Question 1558|The Lady and the Tramp|Rise of the Guardians"
"Question 1559|The Lady and the Tramp|Cinderella"
"Question 1560|The Lady and the Tramp|Despicable Me 3"
"Question 1561|The Lady and the Tramp|Polar Express"
"Question 1562|The Lady and the Tramp|Hotel Transylvania"
"Question 1563|The Lady and the Tramp|Chicken Little"
"Question 1564|The Lady and the Tramp|Tom and Jerry"
"Question 1565|The Lady and the Tramp|Toy Story 3"
"Question 1566|The Lady and the Tramp|Inside Out"
"Question 1567|The Lady and the Tramp|Monsters Inc."
"Question 1568|The Lady and the Tramp|The Iron Giant"
"Question 1569|The Lady and the Tramp|Aladdin"
"Question 1570|The Lady and the Tramp|How to Train Your Dragon 2"
"Question 1571|The Lady and the Tramp|Lego Batman"
"Question 1572|The Lady and the Tramp|Bolt"
"Question 1573|The Lady and the Tramp|Peanuts Movie"
"Question 1574|The Lady and the Tramp|Kung Fu Panda 3"
"Question 1575|The Lady and the Tramp|Monsters University"
"Question 1576|The Lady and the Tramp|Horton Hears A Who"
"Question 1577|The Lady and the Tramp|Cars"
"Question 1578|The Lady and the Tramp|The Lorax"
"Question 1579|The Lady and the Tramp|Bee Movie"
"Question 1580|The Lady and the Tramp|Shrek 2"
"Question 1581|The Lady and the Tramp|The Pokemon Movie"
"Question 1582|Tangled|Kung Fu Panda"
"Question 1583|Tangled|Jungle Book"
"Question 1584|Tangled|Madagascar 3: Europe's Most Wanted"
"Question 1585|Tangled|Ice Age"
"Question 1586|Tangled|Happy Feet"
"Question 1587|Tangled|Rise of the Guardians"
"Question 1588|Tangled|Cinderella"
"Question 1589|Tangled|Despicable Me 3"
"Question 1590|Tangled|Polar Express"
"Question 1591|Tangled|Hotel Transylvania"
"Question 1592|Tangled|Chicken Little"
"Question 1593|Tangled|Tom and Jerry"
"Question 1594|Tangled|Toy Story 3"
"Question 1595|Tangled|Inside Out"
"Question 1596|Tangled|Monsters Inc."
"Question 1597|Tangled|The Iron Giant"
"Question 1598|Tangled|Aladdin"
"Question 1599|Tangled|How to Train Your Dragon 2"
"Question 1600|Tangled|Lego Batman"
"Question 1601|Tangled|Bolt"
"Question 1602|Tangled|Peanuts Movie"
"Question 1603|Tangled|Kung Fu Panda 3"
"Question 1604|Tangled|Monsters University"
"Question 1605|Tangled|Horton Hears A Who"
"Question 1606|Tangled|Cars"
"Question 1607|Tangled|The Lorax"
"Question 1608|Tangled|Bee Movie"
"Question 1609|Tangled|Shrek 2"
"Question 1610|Tangled|The Pokemon Movie"
"Question 1611|Kung Fu Panda|Jungle Book"
"Question 1612|Kung Fu Panda|Madagascar 3: Europe's Most Wanted"
"Question 1613|Kung Fu Panda|Ice Age"
"Question 1614|Kung Fu Panda|Happy Feet"
"Question 1615|Kung Fu Panda|Rise of the Guardians"
"Question 1616|Kung Fu Panda|Cinderella"
"Question 1617|Kung Fu Panda|Despicable Me 3"
"Question 1618|Kung Fu Panda|Polar Express"
"Question 1619|Kung Fu Panda|Hotel Transylvania"
"Question 1620|Kung Fu Panda|Chicken Little"
"Question 1621|Kung Fu Panda|Tom and Jerry"
"Question 1622|Kung Fu Panda|Toy Story 3"
"Question 1623|Kung Fu Panda|Inside Out"
"Question 1624|Kung Fu Panda|Monsters Inc."
"Question 1625|Kung Fu Panda|The Iron Giant"
"Question 1626|Kung Fu Panda|Aladdin"
"Question 1627|Kung Fu Panda|How to Train Your Dragon 2"
"Question 1628|Kung Fu Panda|Lego Batman"
"Question 1629|Kung Fu Panda|Bolt"
"Question 1630|Kung Fu Panda|Peanuts Movie"
"Question 1631|Kung Fu Panda|Kung Fu Panda 3"
"Question 1632|Kung Fu Panda|Monsters University"
"Question 1633|Kung Fu Panda|Horton Hears A Who"
"Question 1634|Kung Fu Panda|Cars"
"Question 1635|Kung Fu Panda|The Lorax"
"Question 1636|Kung Fu Panda|Bee Movie"
"Question 1637|Kung Fu Panda|Shrek 2"
"Question 1638|Kung Fu Panda|The Pokemon Movie"
"Question 1639|Jungle Book|Madagascar 3: Europe's Most Wanted"
"Question 1640|Jungle Book|Ice Age"
"Question 1641|Jungle Book|Happy Feet"
"Question 1642|Jungle Book|Rise of the Guardians"
"Question 1643|Jungle Book|Cinderella"
"Question 1644|Jungle Book|Despicable Me 3"
"Question 1645|Jungle Book|Polar Express"
"Question 1646|Jungle Book|Hotel Transylvania"
"Question 1647|Jungle Book|Chicken Little"
"Question 1648|Jungle Book|Tom and Jerry"
"Question 1649|Jungle Book|Toy Story 3"
"Question 1650|Jungle Book|Inside Out"
"Question 1651|Jungle Book|Monsters Inc."
"Question 1652|Jungle Book|The Iron Giant"
"Question 1653|Jungle Book|Aladdin"
"Question 1654|Jungle Book|How to Train Your Dragon 2"
"Question 1655|Jungle Book|Lego Batman"
"Question 1656|Jungle Book|Bolt"
"Question 1657|Jungle Book|Peanuts Movie"
"Question 1658|Jungle Book|Kung Fu Panda 3"
"Question 1659|Jungle Book|Monsters University"
"Question 1660|Jungle Book|Horton Hears A Who"
"Question 1661|Jungle Book|Cars"
"Question 1662|Jungle Book|The Lorax"
"Question 1663|Jungle Book|Bee Movie"
"Question 1664|Jungle Book|Shrek 2"
"Question 1665|Jungle Book|The Pokemon Movie"
"Question 1666|Madagascar 3: Europe's Most Wanted|Ice Age"
"Question 1667|Madagascar 3: Europe's Most Wanted|Happy Feet"
"Question 1668|Madagascar 3: Europe's Most Wanted|Rise of the Guardians"
"Question 1669|Madagascar 3: Europe's Most Wanted|Cinderella"
"Question 1670|Madagascar 3: Europe's Most Wanted|Despicable Me 3"
"Question 1671|Madagascar 3: Europe's Most Wanted|Polar Express"
"Question 1672|Madagascar 3: Europe's Most Wanted|Hotel Transylvania"
"Question 1673|Madagascar 3: Europe's Most Wanted|Chicken Little"
"Question 1674|Madagascar 3: Europe's Most Wanted|Tom and Jerry"
"Question 1675|Madagascar 3: Europe's Most Wanted|Toy Story 3"
"Question 1676|Madagascar 3: Europe's Most Wanted|Inside Out"
"Question 1677|Madagascar 3: Europe's Most Wanted|Monsters Inc."
"Question 1678|Madagascar 3: Europe's Most Wanted|The Iron Giant"
"Question 1679|Madagascar 3: Europe's Most Wanted|Aladdin"
"Question 1680|Madagascar 3: Europe's Most Wanted|How to Train Your Dragon 2"
"Question 1681|Madagascar 3: Europe's Most Wanted|Lego Batman"
"Question 1682|Madagascar 3: Europe's Most Wanted|Bolt"
"Question 1683|Madagascar 3: Europe's Most Wanted|Peanuts Movie"
"Question 1684|Madagascar 3: Europe's Most Wanted|Kung Fu Panda 3"
"Question 1685|Madagascar 3: Europe's Most Wanted|Monsters University"
"Question 1686|Madagascar 3: Europe's Most Wanted|Horton Hears A Who"
"Question 1687|Madagascar 3: Europe's Most Wanted|Cars"
"Question 1688|Madagascar 3: Europe's Most Wanted|The Lorax"
"Question 1689|Madagascar 3: Europe's Most Wanted|Bee Movie"
"Question 1690|Madagascar 3: Europe's Most Wanted|Shrek 2"
"Question 1691|Madagascar 3: Europe's Most Wanted|The Pokemon Movie"
"Question 1692|Ice Age|Happy Feet"
"Question 1693|Ice Age|Rise of the Guardians"
"Question 1694|Ice Age|Cinderella"
"Question 1695|Ice Age|Despicable Me 3"
"Question 1696|Ice Age|Polar Express"
"Question 1697|Ice Age|Hotel Transylvania"
"Question 1698|Ice Age|Chicken Little"
"Question 1699|Ice Age|Tom and Jerry"
"Question 1700|Ice Age|Toy Story 3"
"Question 1701|Ice Age|Inside Out"
"Question 1702|Ice Age|Monsters Inc."
"Question 1703|Ice Age|The Iron Giant"
"Question 1704|Ice Age|Aladdin"
"Question 1705|Ice Age|How to Train Your Dragon 2"
"Question 1706|Ice Age|Lego Batman"
"Question 1707|Ice Age|Bolt"
"Question 1708|Ice Age|Peanuts Movie"
"Question 1709|Ice Age|Kung Fu Panda 3"
"Question 1710|Ice Age|Monsters University"
"Question 1711|Ice Age|Horton Hears A Who"
"Question 1712|Ice Age|Cars"
"Question 1713|Ice Age|The Lorax"
"Question 1714|Ice Age|Bee Movie"
"Question 1715|Ice Age|Shrek 2"
"Question 1716|Ice Age|The Pokemon Movie"
"Question 1717|Happy Feet|Rise of the Guardians"
"Question 1718|Happy Feet|Cinderella"
"Question 1719|Happy Feet|Despicable Me 3"
"Question 1720|Happy Feet|Polar Express"
"Question 1721|Happy Feet|Hotel Transylvania"
"Question 1722|Happy Feet|Chicken Little"
"Question 1723|Happy Feet|Tom and Jerry"
"Question 1724|Happy Feet|Toy Story 3"
"Question 1725|Happy Feet|Inside Out"
"Question 1726|Happy Feet|Monsters Inc."
"Question 1727|Happy Feet|The Iron Giant"
"Question 1728|Happy Feet|Aladdin"
"Question 1729|Happy Feet|How to Train Your Dragon 2"
"Question 1730|Happy Feet|Lego Batman"
"Question 1731|Happy Feet|Bolt"
"Question 1732|Happy Feet|Peanuts Movie"
"Question 1733|Happy Feet|Kung Fu Panda 3"
"Question 1734|Happy Feet|Monsters University"
"Question 1735|Happy Feet|Horton Hears A Who"
"Question 1736|Happy Feet|Cars"
"Question 1737|Happy Feet|The Lorax"
"Question 1738|Happy Feet|Bee Movie"
"Question 1739|Happy Feet|Shrek 2"
"Question 1740|Happy Feet|The Pokemon Movie"
"Question 1741|Rise of the Guardians|Cinderella"
"Question 1742|Rise of the Guardians|Despicable Me 3"
"Question 1743|Rise of the Guardians|Polar Express"
"Question 1744|Rise of the Guardians|Hotel Transylvania"
"Question 1745|Rise of the Guardians|Chicken Little"
"Question 1746|Rise of the Guardians|Tom and Jerry"
"Question 1747|Rise of the Guardians|Toy Story 3"
"Question 1748|Rise of the Guardians|Inside Out"
"Question 1749|Rise of the Guardians|Monsters Inc."
"Question 1750|Rise of the Guardians|The Iron Giant"
"Question 1751|Rise of the Guardians|Aladdin"
"Question 1752|Rise of the Guardians|How to Train Your Dragon 2"
"Question 1753|Rise of the Guardians|Lego Batman"
"Question 1754|Rise of the Guardians|Bolt"
"Question 1755|Rise of the Guardians|Peanuts Movie"
"Question 1756|Rise of the Guardians|Kung Fu Panda 3"
"Question 1757|Rise of the Guardians|Monsters University"
"Question 1758|Rise of the Guardians|Horton Hears A Who"
"Question 1759|Rise of the Guardians|Cars"
"Question 1760|Rise of the Guardians|The Lorax"
"Question 1761|Rise of the Guardians|Bee Movie"
"Question 1762|Rise of the Guardians|Shrek 2"
"Question 1763|Rise of the Guardians|The Pokemon Movie"
"Question 1764|Cinderella|Despicable Me 3"
"Question 1765|Cinderella|Polar Express"
"Question 1766|Cinderella|Hotel Transylvania"
"Question 1767|Cinderella|Chicken Little"
"Question 1768|Cinderella|Tom and Jerry"
"Question 1769|Cinderella|Toy Story 3"
"Question 1770|Cinderella|Inside Out"
"Question 1771|Cinderella|Monsters Inc."
"Question 1772|Cinderella|The Iron Giant"
"Question 1773|Cinderella|Aladdin"
"Question 1774|Cinderella|How to Train Your Dragon 2"
"Question 1775|Cinderella|Lego Batman"
"Question 1776|Cinderella|Bolt"
"Question 1777|Cinderella|Peanuts Movie"
"Question 1778|Cinderella|Kung Fu Panda 3"
"Question 1779|Cinderella|Monsters University"
"Question 1780|Cinderella|Horton Hears A Who"
"Question 1781|Cinderella|Cars"
"Question 1782|Cinderella|The Lorax"
"Question 1783|Cinderella|Bee Movie"
"Question 1784|Cinderella|Shrek 2"
"Question 1785|Cinderella|The Pokemon Movie"
"Question 1786|Despicable Me 3|Polar Express"
"Question 1787|Despicable Me 3|Hotel Transylvania"
"Question 1788|Despicable Me 3|Chicken Little"
"Question 1789|Despicable Me 3|Tom and Jerry"
"Question 1790|Despicable Me 3|Toy Story 3"
"Question 1791|Despicable Me 3|Inside Out"
"Question 1792|Despicable Me 3|Monsters Inc."
"Question 1793|Despicable Me 3|The Iron Giant"
"Question 1794|Despicable Me 3|Aladdin"
"Question 1795|Despicable Me 3|How to Train Your Dragon 2"
"Question 1796|Despicable Me 3|Lego Batman"
"Question 1797|Despicable Me 3|Bolt"
"Question 1798|Despicable Me 3|Peanuts Movie"
"Question 1799|Despicable Me 3|Kung Fu Panda 3"
"Question 1800|Despicable Me 3|Monsters University"
"Question 1801|Despicable Me 3|Horton Hears A Who"
"Question 1802|Despicable Me 3|Cars"
"Question 1803|Despicable Me 3|The Lorax"
"Question 1804|Despicable Me 3|Bee Movie"
"Question 1805|Despicable Me 3|Shrek 2"
"Question 1806|Despicable Me 3|The Pokemon Movie"
"Question 1807|Polar Express|Hotel Transylvania"
"Question 1808|Polar Express|Chicken Little"
"Question 1809|Polar Express|Tom and Jerry"
"Question 1810|Polar Express|Toy Story 3"
"Question 1811|Polar Express|Inside Out"
"Question 1812|Polar Express|Monsters Inc."
"Question 1813|Polar Express|The Iron Giant"
"Question 1814|Polar Express|Aladdin"
"Question 1815|Polar Express|How to Train Your Dragon 2"
"Question 1816|Polar Express|Lego Batman"
"Question 1817|Polar Express|Bolt"
"Question 1818|Polar Express|Peanuts Movie"
"Question 1819|Polar Express|Kung Fu Panda 3"
"Question 1820|Polar Express|Monsters University"
"Question 1821|Polar Express|Horton Hears A Who"
"Question 1822|Polar Express|Cars"
"Question 1823|Polar Express|The Lorax"
"Question 1824|Polar Express|Bee Movie"
"Question 1825|Polar Express|Shrek 2"
"Question 1826|Polar Express|The Pokemon Movie"
"Question 1827|Hotel Transylvania|Chicken Little"
"Question 1828|Hotel Transylvania|Tom and Jerry"
"Question 1829|Hotel Transylvania|Toy Story 3"
"Question 1830|Hotel Transylvania|Inside Out"
"Question 1831|Hotel Transylvania|Monsters Inc."
"Question 1832|Hotel Transylvania|The Iron Giant"
"Question 1833|Hotel Transylvania|Aladdin"
"Question 1834|Hotel Transylvania|How to Train Your Dragon 2"
"Question 1835|Hotel Transylvania|Lego Batman"
"Question 1836|Hotel Transylvania|Bolt"
"Question 1837|Hotel Transylvania|Peanuts Movie"
"Question 1838|Hotel Transylvania|Kung Fu Panda 3"
"Question 1839|Hotel Transylvania|Monsters University"
"Question 1840|Hotel Transylvania|Horton Hears A Who"
"Question 1841|Hotel Transylvania|Cars"
"Question 1842|Hotel Transylvania|The Lorax"
"Question 1843|Hotel Transylvania|Bee Movie"
"Question 1844|Hotel Transylvania|Shrek 2"
"Question 1845|Hotel Transylvania|The Pokemon Movie"
"Question 1846|Chicken Little|Tom and Jerry"
"Question 1847|Chicken Little|Toy Story 3"
"Question 1848|Chicken Little|Inside Out"
"Question 1849|Chicken Little|Monsters Inc."
"Question 1850|Chicken Little|The Iron Giant"
"Question 1851|Chicken Little|Aladdin"
"Question 1852|Chicken Little|How to Train Your Dragon 2"
"Question 1853|Chicken Little|Lego Batman"
"Question 1854|Chicken Little|Bolt"
"Question 1855|Chicken Little|Peanuts Movie"
"Question 1856|Chicken Little|Kung Fu Panda 3"
"Question 1857|Chicken Little|Monsters University"
"Question 1858|Chicken Little|Horton Hears A Who"
"Question 1859|Chicken Little|Cars"
"Question 1860|Chicken Little|The Lorax"
"Question 1861|Chicken Little|Bee Movie"
"Question 1862|Chicken Little|Shrek 2"
"Question 1863|Chicken Little|The Pokemon Movie"
"Question 1864|Tom and Jerry|Toy Story 3"
"Question 1865|Tom and Jerry|Inside Out"
"Question 1866|Tom and Jerry|Monsters Inc."
"Question 1867|Tom and Jerry|The Iron Giant"
"Question 1868|Tom and Jerry|Aladdin"
"Question 1869|Tom and Jerry|How to Train Your Dragon 2"
"Question 1870|Tom and Jerry|Lego Batman"
"Question 1871|Tom and Jerry|Bolt"
"Question 1872|Tom and Jerry|Peanuts Movie"
"Question 1873|Tom and Jerry|Kung Fu Panda 3"
"Question 1874|Tom and Jerry|Monsters University"
"Question 1875|Tom and Jerry|Horton Hears A Who"
"Question 1876|Tom and Jerry|Cars"
"Question 1877|Tom and Jerry|The Lorax"
"Question 1878|Tom and Jerry|Bee Movie"
"Question 1879|Tom and Jerry|Shrek 2"
"Question 1880|Tom and Jerry|The Pokemon Movie"
"Question 1881|Toy Story 3|Inside Out"
"Question 1882|Toy Story 3|Monsters Inc."
"Question 1883|Toy Story 3|The Iron Giant"
"Question 1884|Toy Story 3|Aladdin"
"Question 1885|Toy Story 3|How to Train Your Dragon 2"
"Question 1886|Toy Story 3|Lego Batman"
"Question 1887|Toy Story 3|Bolt"
"Question 1888|Toy Story 3|Peanuts Movie"
"Question 1889|Toy Story 3|Kung Fu Panda 3"
"Question 1890|Toy Story 3|Monsters University"
"Question 1891|Toy Story 3|Horton Hears A Who"
"Question 1892|Toy Story 3|Cars"
"Question 1893|Toy Story 3|The Lorax"
"Question 1894|Toy Story 3|Bee Movie"
"Question 1895|Toy Story 3|Shrek 2"
"Question 1896|Toy Story 3|The Pokemon Movie"
"Question 1897|Inside Out|Monsters Inc."
"Question 1898|Inside Out|The Iron Giant"
"Question 1899|Inside Out|Aladdin"
"Question 1900|Inside Out|How to Train Your Dragon 2"
"Question 1901|Inside Out|Lego Batman"
"Question 1902|Inside Out|Bolt"
"Question 1903|Inside Out|Peanuts Movie"
"Question 1904|Inside Out|Kung Fu Panda 3"
"Question 1905|Inside Out|Monsters University"
"Question 1906|Inside Out|Horton Hears A Who"
"Question 1907|Inside Out|Cars"
"Question 1908|Inside Out|The Lorax"
"Question 1909|Inside Out|Bee Movie"
"Question 1910|Inside Out|Shrek 2"
"Question 1911|Inside Out|The Pokemon Movie"
"Question 1912|Monsters Inc.|The Iron Giant"
"Question 1913|Monsters Inc.|Aladdin"
"Question 1914|Monsters Inc.|How to Train Your Dragon 2"
"Question 1915|Monsters Inc.|Lego Batman"
"Question 1916|Monsters Inc.|Bolt"
"Question 1917|Monsters Inc.|Peanuts Movie"
"Question 1918|Monsters Inc.|Kung Fu Panda 3"
"Question 1919|Monsters Inc.|Monsters University"
"Question 1920|Monsters Inc.|Horton Hears A Who"
"Question 1921|Monsters Inc.|Cars"
"Question 1922|Monsters Inc.|The Lorax"
"Question 1923|Monsters Inc.|Bee Movie"
"Question 1924|Monsters Inc.|Shrek 2"
"Question 1925|Monsters Inc.|The Pokemon Movie"
"Question 1926|The Iron Giant|Aladdin"
"Question 1927|The Iron Giant|How to Train Your Dragon 2"
"Question 1928|The Iron Giant|Lego Batman"
"Question 1929|The Iron Giant|Bolt"
"Question 1930|The Iron Giant|Peanuts Movie"
"Question 1931|The Iron Giant|Kung Fu Panda 3"
"Question 1932|The Iron Giant|Monsters University"
"Question 1933|The Iron Giant|Horton Hears A Who"
"Question 1934|The Iron Giant|Cars"
"Question 1935|The Iron Giant|The Lorax"
"Question 1936|The Iron Giant|Bee Movie"
"Question 1937|The Iron Giant|Shrek 2"
"Question 1938|The Iron Giant|The Pokemon Movie"
"Question 1939|Aladdin|How to Train Your Dragon 2"
"Question 1940|Aladdin|Lego Batman"
"Question 1941|Aladdin|Bolt"
"Question 1942|Aladdin|Peanuts Movie"
"Question 1943|Aladdin|Kung Fu Panda 3"
"Question 1944|Aladdin|Monsters University"
"Question 1945|Aladdin|Horton Hears A Who"
"Question 1946|Aladdin|Cars"
"Question 1947|Aladdin|The Lorax"
"Question 1948|Aladdin|Bee Movie"
"Question 1949|Aladdin|Shrek 2"
"Question 1950|Aladdin|The Pokemon Movie"
"Question 1951|How to Train Your Dragon 2|Lego Batman"
"Question 1952|How to Train Your Dragon 2|Bolt"
"Question 1953|How to Train Your Dragon 2|Peanuts Movie"
"Question 1954|How to Train Your Dragon 2|Kung Fu Panda 3"
"Question 1955|How to Train Your Dragon 2|Monsters University"
"Question 1956|How to Train Your Dragon 2|Horton Hears A Who"
"Question 1957|How to Train Your Dragon 2|Cars"
"Question 1958|How to Train Your Dragon 2|The Lorax"
"Question 1959|How to Train Your Dragon 2|Bee Movie"
"Question 1960|How to Train Your Dragon 2|Shrek 2"
"Question 1961|How to Train Your Dragon 2|The Pokemon Movie"
"Question 1962|Lego Batman|Bolt"
"Question 1963|Lego Batman|Peanuts Movie"
"Question 1964|Lego Batman|Kung Fu Panda 3"
"Question 1965|Lego Batman|Monsters University"
"Question 1966|Lego Batman|Horton Hears A Who"
"Question 1967|Lego Batman|Cars"
"Question 1968|Lego Batman|The Lorax"
"Question 1969|Lego Batman|Bee Movie"
"Question 1970|Lego Batman|Shrek 2"
"Question 1971|Lego Batman|The Pokemon Movie"
"Question 1972|Bolt|Peanuts Movie"
"Question 1973|Bolt|Kung Fu Panda 3"
"Question 1974|Bolt|Monsters University"
"Question 1975|Bolt|Horton Hears A Who"
"Question 1976|Bolt|Cars"
"Question 1977|Bolt|The Lorax"
"Question 1978|Bolt|Bee Movie"
"Question 1979|Bolt|Shrek 2"
"Question 1980|Bolt|The Pokemon Movie"
"Question 1981|Peanuts Movie|Kung Fu Panda 3"
"Question 1982|Peanuts Movie|Monsters University"
"Question 1983|Peanuts Movie|Horton Hears A Who"
"Question 1984|Peanuts Movie|Cars"
"Question 1985|Peanuts Movie|The Lorax"
"Question 1986|Peanuts Movie|Bee Movie"
"Question 1987|Peanuts Movie|Shrek 2"
"Question 1988|Peanuts Movie|The Pokemon Movie"
"Question 1989|Kung Fu Panda 3|Monsters University"
"Question 1990|Kung Fu Panda 3|Horton Hears A Who"
"Question 1991|Kung Fu Panda 3|Cars"
"Question 1992|Kung Fu Panda 3|The Lorax"
"Question 1993|Kung Fu Panda 3|Bee Movie"
"Question 1994|Kung Fu Panda 3|Shrek 2"
"Question 1995|Kung Fu Panda 3|The Pokemon Movie"
"Question 1996|Monsters University|Horton Hears A Who"
"Question 1997|Monsters University|Cars"
"Question 1998|Monsters University|The Lorax"
"Question 1999|Monsters University|Bee Movie"
"Question 2000|Monsters University|Shrek 2"
"Question 2001|Monsters University|The Pokemon Movie"
"Question 2002|Horton Hears A Who|Cars"
"Question 2003|Horton Hears A Who|The Lorax"
"Question 2004|Horton Hears A Who|Bee Movie"
"Question 2005|Horton Hears A Who|Shrek 2"
"Question 2006|Horton Hears A Who|The Pokemon Movie"
"Question 2007|Cars|The Lorax"
"Question 2008|Cars|Bee Movie"
"Question 2009|Cars|Shrek 2"
"Question 2010|Cars|The Pokemon Movie"
"Question 2011|The Lorax|Bee Movie"
"Question 2012|The Lorax|Shrek 2"
"Question 2013|The Lorax|The Pokemon Movie"
"Question 2014|Bee Movie|Shrek 2"
"Question 2015|Bee Movie|The Pokemon Movie"
"Question 2016|Shrek 2|The Pokemon Movie"
